#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
c_hamana_adj;Hamanan;;hamaner;;;;;;;;;;;x
c_hamhung;Hamhung;Hamhung;Hamhung;;Hamhung;;;;;;;;;x
c_hamhung_adj;Hamhungian;;hamhunger;;;;;;;;;;;x
c_hau_giang;Hâu Giang;Hâu Giang;Hâu Giang;;Hâu Giang;;;;;;;;;x
c_hau_giang_adj;Hâu Giangian;;Hâu Gianger;;;;;;;;;;;x
c_hela;Hela;Hela;Hela;;Hela;;;;;;;;;x
c_hela_adj;Helan;;heler;;;;;;;;;;;x
c_hidaka;Hidaka;Hidaka;Hidaka;;Hidaka;;;;;;;;;x
c_hidaka_adj;Hidakan;;hidaker;;;;;;;;;;;x
c_hikone;Hikone;Hikone;Hikone;;Hikone;;;;;;;;;x
c_hikone_adj;Hikonean;;hikoner;;;;;;;;;;;x
c_hilir_perak;Hilir Perak;Hilir Perak;Hilir Perak;;Hilir Perak;;;;;;;;;x
c_hilir_perak_adj;Hilir Perakian;;Hilir Peraker;;;;;;;;;;;x
c_himeji;Himeji;Himeji;Himeji;;Himeji;;;;;;;;;x
c_himeji_adj;Himejian;;himejer;;;;;;;;;;;x
c_hirakata;Hirakata;Hirakata;Hirakata;;Hirakata;;;;;;;;;x
c_hirakata_adj;Hirakatan;;hirakater;;;;;;;;;;;x
c_hiroshima;Hiroshima;Hiroshima;Hiroshima;;Hiroshima;;;;;;;;;x
c_hiroshima_adj;Hiroshiman;;hiroshimer;;;;;;;;;;;x
c_hiyama;Hiyama;Hiyama;Hiyama;;Hiyama;;;;;;;;;x
c_hiyama_adj;Hiyaman;;hiyamer;;;;;;;;;;;x
c_hoa_binh;Hòa Bình;Hòa Bình;Hòa Bình;;Hòa Bình;;;;;;;;;x
c_hoa_binh_adj;Hòa Bìnhian;;Hòa Bìnher;;;;;;;;;;;x
c_houaphan;Houaphan;Houaphan;Houaphan;;Houaphan;;;;;;;;;x
c_houaphan_adj;Houaphanian;;houaphaner;;;;;;;;;;;x
c_hue;Huê;Huê;Huê;;Huê;;;;;;;;;x
c_hue_adj;Huêian;;huêer;;;;;;;;;;;x
c_huichon;Huichon;Huichon;Huichon;;Huichon;;;;;;;;;x
c_huichon_adj;Huichonian;;huichoner;;;;;;;;;;;x
c_hulu_aik;Hulu Aik;Hulu Aik;Hulu Aik;;Hulu Aik;;;;;;;;;x
c_hulu_aik_adj;Hulu Aikian;;Hulu Aiker;;;;;;;;;;;x
c_hulu_selangor;Hulu Selangor;Hulu Selangor;Hulu Selangor;;Hulu Selangor;;;;;;;;;x
c_hulu_selangor_adj;Hulu Selangorian;;Hulu Selangorer;;;;;;;;;;;x
c_hung_yen;Hung Yên;Hung Yên;Hung Yên;;Hung Yên;;;;;;;;;x
c_hung_yen_adj;Hung Yênian;;Hung Yêner;;;;;;;;;;;x
c_hwanghae;Hwanghae;Hwanghae;Hwanghae;;Hwanghae;;;;;;;;;x
c_hwanghae_adj;Hwanghaean;;hwangher;;;;;;;;;;;x
c_hyesan;Hyesan;Hyesan;Hyesan;;Hyesan;;;;;;;;;x
c_hyesan_adj;Hyesanian;;hyesaner;;;;;;;;;;;x
c_hyuga;Hyuga;Hyuga;Hyuga;;Hyuga;;;;;;;;;x
c_hyuga_adj;Hyugan;;hyuger;;;;;;;;;;;x
c_ialibu;Ialibu;Ialibu;Ialibu;;Ialibu;;;;;;;;;x
c_ialibu_adj;Ialibian;;ialiber;;;;;;;;;;;x
c_iburi;Iburi;Iburi;Iburi;;Iburi;;;;;;;;;x
c_iburi_adj;Iburian;;iburer;;;;;;;;;;;x
c_ifugao;Ifugao;Ifugao;Ifugao;;Ifugao;;;;;;;;;x
c_ifugao_adj;Ifugian;;ifuger;;;;;;;;;;;x
c_iki;Iki;Iki;Iki;;Iki;;;;;;;;;x
c_iki_adj;Ikian;;iker;;;;;;;;;;;x
c_iligan;Iligan;Iligan;Iligan;;Iligan;;;;;;;;;x
c_iligan_adj;Iliganian;;iliganer;;;;;;;;;;;x
c_ilocos_norte;Ilocos Norte;Ilocos Norte;Ilocos Norte;;Ilocos Norte;;;;;;;;;x
c_ilocos_norte_adj;Ilocos Nortean;;Ilocos Norter;;;;;;;;;;;x
c_ilocos_sur;Ilocos Sur;Ilocos Sur;Ilocos Sur;;Ilocos Sur;;;;;;;;;x
c_ilocos_sur_adj;Ilocos Surian;;Ilocos Surer;;;;;;;;;;;x
c_iloilo;Iloilo;Iloilo;Iloilo;;Iloilo;;;;;;;;;x
c_iloilo_adj;Iloilian;;iloiler;;;;;;;;;;;x
c_inchon;Inchon;Inchon;Inchon;;Inchon;;;;;;;;;x
c_inchon_adj;Inchonian;;inchoner;;;;;;;;;;;x
c_indragiri_hilir;Indragiri Hilir;Indragiri Hilir;Indragiri Hilir;;Indragiri Hilir;;;;;;;;;x
c_indragiri_hilir_adj;Indragiri Hilirian;;Indragiri Hilirer;;;;;;;;;;;x
c_indragiri_hulu;Indragiri Hulu;Indragiri Hulu;Indragiri Hulu;;Indragiri Hulu;;;;;;;;;x
c_indragiri_hulu_adj;Indragiri Hulian;;Indragiri Huler;;;;;;;;;;;x
c_isabela;Isabela;Isabela;Isabela;;Isabela;;;;;;;;;x
c_isabela_adj;Isabelan;;isabeler;;;;;;;;;;;x
c_ise;Ise;Ise;Ise;;Ise;;;;;;;;;x
c_ise_adj;Isean;;iser;;;;;;;;;;;x
c_ishikari;Ishikari;Ishikari;Ishikari;;Ishikari;;;;;;;;;x
c_ishikari_adj;Ishikarian;;ishikarer;;;;;;;;;;;x
c_iwami;Iwami;Iwami;Iwami;;Iwami;;;;;;;;;x
c_iwami_adj;Iwamian;;iwamer;;;;;;;;;;;x
c_iwate;Iwate;Iwate;Iwate;;Iwate;;;;;;;;;x
c_iwate_adj;Iwatean;;iwater;;;;;;;;;;;x
c_izu;Izu;Izu;Izu;;Izu;;;;;;;;;x
c_izu_adj;Izian;;izer;;;;;;;;;;;x
c_jailolo;Jailolo;Jailolo;Jailolo;;Jailolo;;;;;;;;;x
c_jailolo_adj;Jailolian;;jailoler;;;;;;;;;;;x
c_jakarta;Jakarta;Jakarta;Jakarta;;Jakarta;;;;;;;;;x
c_jakarta_adj;Jakartan;;jakarter;;;;;;;;;;;x
c_jayawijaya;Jayawijaya;Jayawijaya;Jayawijaya;;Jayawijaya;;;;;;;;;x
c_jayawijaya_adj;Jayawijayan;;jayawijaer;;;;;;;;;;;x
c_jeju;Jeju;Jeju;Jeju;;Jeju;;;;;;;;;x
c_jeju_adj;Jejian;;jejer;;;;;;;;;;;x
c_jember;Jember;Jember;Jember;;Jember;;;;;;;;;x
c_jember_adj;Jemberian;;jemberer;;;;;;;;;;;x
c_jeonju;Jeonju;Jeonju;Jeonju;;Jeonju;;;;;;;;;x
c_jeonju_adj;Jeonjian;;jeonjer;;;;;;;;;;;x
c_jerantut;Jerantut;Jerantut;Jerantut;;Jerantut;;;;;;;;;x
c_jerantut_adj;Jerantutian;;jerantuter;;;;;;;;;;;x
c_jinju;Jinju;Jinju;Jinju;;Jinju;;;;;;;;;x
c_jinju_adj;Jinjian;;jinjer;;;;;;;;;;;x
c_jiwaka;Jiwaka;Jiwaka;Jiwaka;;Jiwaka;;;;;;;;;x
c_jiwaka_adj;Jiwakan;;jiwaker;;;;;;;;;;;x
c_johor_bahru;Johor Bahru;Johor Bahru;Johor Bahru;;Johor Bahru;;;;;;;;;x
c_johor_bahru_adj;Johor Bahrian;;Johor Bahrer;;;;;;;;;;;x
c_kabaena;Kabaena;Kabaena;Kabaena;;Kabaena;;;;;;;;;x
c_kabaena_adj;Kabaenan;;kabaener;;;;;;;;;;;x
c_kaechon;Kaechon;Kaechon;Kaechon;;Kaechon;;;;;;;;;x
c_kaechon_adj;Kaechonian;;kaechoner;;;;;;;;;;;x
c_kaesong;Kaesong;Kaesong;Kaesong;;Kaesong;;;;;;;;;x
c_kaesong_adj;Kaesongian;;kaesonger;;;;;;;;;;;x
c_kaga;Kaga;Kaga;Kaga;;Kaga;;;;;;;;;x
c_kaga_adj;Kagan;;kager;;;;;;;;;;;x
c_kagawa;Kagawa;Kagawa;Kagawa;;Kagawa;;;;;;;;;x
c_kagawa_adj;Kagawan;;kagawer;;;;;;;;;;;x
c_kaimana;Kaimana;Kaimana;Kaimana;;Kaimana;;;;;;;;;x
c_kaimana_adj;Kaimanan;;kaimaner;;;;;;;;;;;x
c_kainantu;Kainantu;Kainantu;Kainantu;;Kainantu;;;;;;;;;x
c_kainantu_adj;Kainantian;;kainanter;;;;;;;;;;;x
c_kalinga;Kalinga;Kalinga;Kalinga;;Kalinga;;;;;;;;;x
c_kalinga_adj;Kalingan;;kalinger;;;;;;;;;;;x
c_kamikawa;Kamikawa;Kamikawa;Kamikawa;;Kamikawa;;;;;;;;;x
c_kamikawa_adj;Kamikawan;;kamikawer;;;;;;;;;;;x
c_kampar;Kampar;Kampar;Kampar;;Kampar;;;;;;;;;x
c_kampar_adj;Kamparian;;kamparer;;;;;;;;;;;x
c_kampong_cham;Kampong Cham;Kampong Cham;Kampong Cham;;Kampong Cham;;;;;;;;;x
c_kampong_cham_adj;Kampong Chamian;;Kampong Chamer;;;;;;;;;;;x
c_kampong_chhang;Kampong Chhang;Kampong Chhang;Kampong Chhang;;Kampong Chhang;;;;;;;;;x
c_kampong_chhang_adj;Kampong Chhangian;;Kampong Chhanger;;;;;;;;;;;x
c_kampong_som;Kampong Som;Kampong Som;Kampong Som;;Kampong Som;;;;;;;;;x
c_kampong_som_adj;Kampong Somian;;Kampong Somer;;;;;;;;;;;x
c_kampong_speu;Kampong Speu;Kampong Speu;Kampong Speu;;Kampong Speu;;;;;;;;;x
c_kampong_speu_adj;Kampong Spian;;Kampong Sper;;;;;;;;;;;x
c_kampong_thom;Kampong Thom;Kampong Thom;Kampong Thom;;Kampong Thom;;;;;;;;;x
c_kampong_thom_adj;Kampong Thomian;;Kampong Thomer;;;;;;;;;;;x
c_kampot;Kampot;Kampot;Kampot;;Kampot;;;;;;;;;x
c_kampot_adj;Kampotian;;kampoter;;;;;;;;;;;x
c_kangean;Kangean;Kangean;Kangean;;Kangean;;;;;;;;;x
c_kangean_adj;Kangeanian;;kangeaner;;;;;;;;;;;x
c_kanggye;Kanggye;Kanggye;Kanggye;;Kanggye;;;;;;;;;x
c_kanggye_adj;Kanggyean;;kangger;;;;;;;;;;;x
c_kapuas_hulu;Kapuas Hulu;Kapuas Hulu;Kapuas Hulu;;Kapuas Hulu;;;;;;;;;x
c_kapuas_hulu_adj;Kapuas Hulian;;Kapuas Huler;;;;;;;;;;;x
c_karawang;Karawang;Karawang;Karawang;;Karawang;;;;;;;;;x
c_karawang_adj;Karawangian;;karawanger;;;;;;;;;;;x
c_karo;Karo;Karo;Karo;;Karo;;;;;;;;;x
c_karo_adj;Karian;;karer;;;;;;;;;;;x
c_kasugayama;Kasugayama;Kasugayama;Kasugayama;;Kasugayama;;;;;;;;;x
c_kasugayama_adj;Kasugayaman;;kasugayamer;;;;;;;;;;;x
c_kavalerovsky;Kavalerovsky;Kavalerovsky;Kavalerovsky;;Kavalerovsky;;;;;;;;;x
c_kavalerovsky_adj;Kavalerovskian;;kavalerovsker;;;;;;;;;;;x
c_kayong_utara;Kayong Utara;Kayong Utara;Kayong Utara;;Kayong Utara;;;;;;;;;x
c_kayong_utara_adj;Kayong Utaran;;Kayong Utarer;;;;;;;;;;;x
c_kediri;Kediri;Kediri;Kediri;;Kediri;;;;;;;;;x
c_kediri_adj;Kedirian;;kedirer;;;;;;;;;;;x
c_keerom;Keerom;Keerom;Keerom;;Keerom;;;;;;;;;x
c_keerom_adj;Keeromian;;keeromer;;;;;;;;;;;x
c_kei;Kei;Kei;Kei;;Kei;;;;;;;;;x
c_kei_adj;Kian;;ker;;;;;;;;;;;x
c_kemaman;Kemaman;Kemaman;Kemaman;;Kemaman;;;;;;;;;x
c_kemaman_adj;Kemamanian;;kemamaner;;;;;;;;;;;x
c_kendari;Kendari;Kendari;Kendari;;Kendari;;;;;;;;;x
c_kendari_adj;Kendarian;;kendarer;;;;;;;;;;;x
c_kepulauan_anambas;Kepulauan Anambas;Kepulauan Anambas;Kepulauan Anambas;;Kepulauan Anambas;;;;;;;;;x
c_kepulauan_anambas_adj;Kepulauan Anambasian;;Kepulauan Anambaser;;;;;;;;;;;x
c_kepulauan_banggai;Kepulauan Banggai;Kepulauan Banggai;Kepulauan Banggai;;Kepulauan Banggai;;;;;;;;;x
c_kepulauan_banggai_adj;Kepulauan Banggian;;Kepulauan Bangger;;;;;;;;;;;x
c_kerema;Kerema;Kerema;Kerema;;Kerema;;;;;;;;;x
c_kerema_adj;Kereman;;keremer;;;;;;;;;;;x
c_ketapang;Ketapang;Ketapang;Ketapang;;Ketapang;;;;;;;;;x
c_ketapang_adj;Ketapangian;;ketapanger;;;;;;;;;;;x
c_ketungau;Ketungau;Ketungau;Ketungau;;Ketungau;;;;;;;;;x
c_ketungau_adj;Ketungian;;ketunger;;;;;;;;;;;x
c_khammouane;Khammouane;Khammouane;Khammouane;;Khammouane;;;;;;;;;x
c_khammouane_adj;Khammouanean;;khammouaner;;;;;;;;;;;x
c_khanh_hoa;Khánh Hòa;Khánh Hòa;Khánh Hòa;;Khánh Hòa;;;;;;;;;x
c_khanh_hoa_adj;Khánh Hòan;;Khánh Hòer;;;;;;;;;;;x
c_khankaysky;Khankaysky;Khankaysky;Khankaysky;;Khankaysky;;;;;;;;;x
c_khankaysky_adj;Khankayskian;;khankaysker;;;;;;;;;;;x
c_khasansky;Khasansky;Khasansky;Khasansky;;Khasansky;;;;;;;;;x
c_khasansky_adj;Khasanskian;;khasansker;;;;;;;;;;;x
c_khorolsky;Khorolsky;Khorolsky;Khorolsky;;Khorolsky;;;;;;;;;x
c_khorolsky_adj;Khorolskian;;khorolsker;;;;;;;;;;;x
c_khwaeng_viangchan;Khwaeng Viangchan;Khwaeng Viangchan;Khwaeng Viangchan;;Khwaeng Viangchan;;;;;;;;;x
c_khwaeng_viangchan_adj;Khwaeng Viangchanian;;Khwaeng Viangchaner;;;;;;;;;;;x
c_kiamba;Kiamba;Kiamba;Kiamba;;Kiamba;;;;;;;;;x
c_kiamba_adj;Kiamban;;kiamber;;;;;;;;;;;x
c_kidapawan;Kidapawan;Kidapawan;Kidapawan;;Kidapawan;;;;;;;;;x
c_kidapawan_adj;Kidapawanian;;kidapawaner;;;;;;;;;;;x
c_kien_giang;Kiên Giang;Kiên Giang;Kiên Giang;;Kiên Giang;;;;;;;;;x
c_kien_giang_adj;Kiên Giangian;;Kiên Gianger;;;;;;;;;;;x
c_kii;Kii;Kii;Kii;;Kii;;;;;;;;;x
c_kii_adj;Kian;;ker;;;;;;;;;;;x
c_kikori;Kikori;Kikori;Kikori;;Kikori;;;;;;;;;x
c_kikori_adj;Kikorian;;kikorer;;;;;;;;;;;x
c_kimchaek;Kimchaek;Kimchaek;Kimchaek;;Kimchaek;;;;;;;;;x
c_kimchaek_adj;Kimchaekian;;kimchaeker;;;;;;;;;;;x
c_kinta;Kinta;Kinta;Kinta;;Kinta;;;;;;;;;x
c_kinta_adj;Kintan;;kinter;;;;;;;;;;;x
c_kirishima;Kirishima;Kirishima;Kirishima;;Kirishima;;;;;;;;;x
c_kirishima_adj;Kirishiman;;kirishimer;;;;;;;;;;;x
c_kirovsky;Kirovsky;Kirovsky;Kirovsky;;Kirovsky;;;;;;;;;x
c_kirovsky_adj;Kirovskian;;kirovsker;;;;;;;;;;;x
c_klang;Klang;Klang;Klang;;Klang;;;;;;;;;x
c_klang_adj;Klangian;;klanger;;;;;;;;;;;x
c_kluang;Kluang;Kluang;Kluang;;Kluang;;;;;;;;;x
c_kluang_adj;Kluangian;;kluanger;;;;;;;;;;;x
c_kobe;Kobe;Kobe;Kobe;;Kobe;;;;;;;;;x
c_kobe_adj;Kobean;;kober;;;;;;;;;;;x
c_kochi;Kochi;Kochi;Kochi;;Kochi;;;;;;;;;x
c_kochi_adj;Kochian;;kocher;;;;;;;;;;;x
c_koh_kong;Koh Kong;Koh Kong;Koh Kong;;Koh Kong;;;;;;;;;x
c_koh_kong_adj;Koh Kongian;;Koh Konger;;;;;;;;;;;x
c_kolaka;Kolaka;Kolaka;Kolaka;;Kolaka;;;;;;;;;x
c_kolaka_adj;Kolakan;;kolaker;;;;;;;;;;;x
c_kolonodale;Kolonodale;Kolonodale;Kolonodale;;Kolonodale;;;;;;;;;x
c_kolonodale_adj;Kolonodalean;;kolonodaler;;;;;;;;;;;x
c_komodo;Komodo;Komodo;Komodo;;Komodo;;;;;;;;;x
c_komodo_adj;Komodian;;komoder;;;;;;;;;;;x
c_kon_tum;Kon Tum;Kon Tum;Kon Tum;;Kon Tum;;;;;;;;;x
c_kon_tum_adj;Kon Tumian;;Kon Tumer;;;;;;;;;;;x
c_konawe;Konawe;Konawe;Konawe;;Konawe;;;;;;;;;x
c_konawe_adj;Konawean;;konawer;;;;;;;;;;;x
c_koronadal;Koronadal;Koronadal;Koronadal;;Koronadal;;;;;;;;;x
c_koronadal_adj;Koronadalian;;koronadaler;;;;;;;;;;;x
c_kota_bharu;Kota Bharu;Kota Bharu;Kota Bharu;;Kota Bharu;;;;;;;;;x
c_kota_bharu_adj;Kota Bharian;;Kota Bharer;;;;;;;;;;;x
c_kota_setar;Kota Setar;Kota Setar;Kota Setar;;Kota Setar;;;;;;;;;x
c_kota_setar_adj;Kota Setarian;;Kota Setarer;;;;;;;;;;;x
c_kota_tinggi;Kota Tinggi;Kota Tinggi;Kota Tinggi;;Kota Tinggi;;;;;;;;;x
c_kota_tinggi_adj;Kota Tinggian;;Kota Tingger;;;;;;;;;;;x
c_kotamobagu;Kotamobagu;Kotamobagu;Kotamobagu;;Kotamobagu;;;;;;;;;x
c_kotamobagu_adj;Kotamobagian;;kotamobager;;;;;;;;;;;x
c_kovalima;Kovalima;Kovalima;Kovalima;;Kovalima;;;;;;;;;x
c_kovalima_adj;Kovaliman;;kovalimer;;;;;;;;;;;x
c_krasnoarmeysky;Krasnoarmeysky;Krasnoarmeysky;Krasnoarmeysky;;Krasnoarmeysky;;;;;;;;;x
c_krasnoarmeysky_adj;Krasnoarmeyskian;;krasnoarmeysker;;;;;;;;;;;x
c_kratie;Kratie;Kratie;Kratie;;Kratie;;;;;;;;;x
c_kratie_adj;Kratiean;;krater;;;;;;;;;;;x
c_kuala_kangsar;Kuala Kangsar;Kuala Kangsar;Kuala Kangsar;;Kuala Kangsar;;;;;;;;;x
c_kuala_kangsar_adj;Kuala Kangsarian;;Kuala Kangsarer;;;;;;;;;;;x
c_kuala_lumpur;Kuala Lumpur;Kuala Lumpur;Kuala Lumpur;;Kuala Lumpur;;;;;;;;;x
c_kuala_lumpur_adj;Kuala Lumpurian;;Kuala Lumpurer;;;;;;;;;;;x
c_kuala_muda;Kuala Muda;Kuala Muda;Kuala Muda;;Kuala Muda;;;;;;;;;x
c_kuala_muda_adj;Kuala Mudan;;Kuala Muder;;;;;;;;;;;x
c_kuala_nerus;Kuala Nerus;Kuala Nerus;Kuala Nerus;;Kuala Nerus;;;;;;;;;x
c_kuala_nerus_adj;Kuala Nerusian;;Kuala Neruser;;;;;;;;;;;x
c_kuala_pilah;Kuala Pilah;Kuala Pilah;Kuala Pilah;;Kuala Pilah;;;;;;;;;x
c_kuala_pilah_adj;Kuala Pilahian;;Kuala Pilaher;;;;;;;;;;;x
c_kuala_selangor;Kuala Selangor;Kuala Selangor;Kuala Selangor;;Kuala Selangor;;;;;;;;;x
c_kuala_selangor_adj;Kuala Selangorian;;Kuala Selangorer;;;;;;;;;;;x
c_kuala_terengganu;Kuala Terengganu;Kuala Terengganu;Kuala Terengganu;;Kuala Terengganu;;;;;;;;;x
c_kuala_terengganu_adj;Kuala Terengganian;;Kuala Terengganer;;;;;;;;;;;x
c_kuantan;Kuantan;Kuantan;Kuantan;;Kuantan;;;;;;;;;x
c_kuantan_adj;Kuantanian;;kuantaner;;;;;;;;;;;x
c_kuantan_singingi;Kuantan Singingi;Kuantan Singingi;Kuantan Singingi;;Kuantan Singingi;;;;;;;;;x
c_kuantan_singingi_adj;Kuantan Singingian;;Kuantan Singinger;;;;;;;;;;;x
c_kubang_pasu;Kubang Pasu;Kubang Pasu;Kubang Pasu;;Kubang Pasu;;;;;;;;;x
c_kubang_pasu_adj;Kubang Pasian;;Kubang Paser;;;;;;;;;;;x
c_kubu_raya;Kubu Raya;Kubu Raya;Kubu Raya;;Kubu Raya;;;;;;;;;x
c_kubu_raya_adj;Kubu Rayan;;Kubu Raer;;;;;;;;;;;x
c_kulai;Kulai;Kulai;Kulai;;Kulai;;;;;;;;;x
c_kulai_adj;Kulian;;kuler;;;;;;;;;;;x
c_kumamoto;Kumamoto;Kumamoto;Kumamoto;;Kumamoto;;;;;;;;;x
c_kumamoto_adj;Kumamotian;;kumamoter;;;;;;;;;;;x
c_kumgang;Kumgang;Kumgang;Kumgang;;Kumgang;;;;;;;;;x
c_kumgang_adj;Kumgangian;;kumganger;;;;;;;;;;;x
c_kunohe;Kunohe;Kunohe;Kunohe;;Kunohe;;;;;;;;;x
c_kunohe_adj;Kunohean;;kunoher;;;;;;;;;;;x
c_kupang;Kupang;Kupang;Kupang;;Kupang;;;;;;;;;x
c_kupang_adj;Kupangian;;kupanger;;;;;;;;;;;x
c_kurashiki;Kurashiki;Kurashiki;Kurashiki;;Kurashiki;;;;;;;;;x
c_kurashiki_adj;Kurashikian;;kurashiker;;;;;;;;;;;x
c_kuriru;Kuriru;Kuriru;Kuriru;;Kuriru;;;;;;;;;x
c_kuriru_adj;Kuririan;;kurirer;;;;;;;;;;;x
c_kurume;Kurume;Kurume;Kurume;;Kurume;;;;;;;;;x
c_kurume_adj;Kurumean;;kurumer;;;;;;;;;;;x
c_kushiro;Kushiro;Kushiro;Kushiro;;Kushiro;;;;;;;;;x
c_kushiro_adj;Kushirian;;kushirer;;;;;;;;;;;x
c_kwandang;Kwandang;Kwandang;Kwandang;;Kwandang;;;;;;;;;x
c_kwandang_adj;Kwandangian;;kwandanger;;;;;;;;;;;x
c_kyoto;Kyoto;Kyoto;Kyoto;;Kyoto;;;;;;;;;x
c_kyoto_adj;Kyotian;;kyoter;;;;;;;;;;;x
c_la_union;La Union;La Union;La Union;;La Union;;;;;;;;;x
c_la_union_adj;La Unionian;;La Unioner;;;;;;;;;;;x
c_labason;Labason;Labason;Labason;;Labason;;;;;;;;;x
c_labason_adj;Labasonian;;labasoner;;;;;;;;;;;x
c_labuhanbatu;Labuhanbatu;Labuhanbatu;Labuhanbatu;;Labuhanbatu;;;;;;;;;x
c_labuhanbatu_adj;Labuhanbatian;;labuhanbater;;;;;;;;;;;x
c_lae;Lae;Lae;Lae;;Lae;;;;;;;;;x
c_lae_adj;Laean;;ler;;;;;;;;;;;x
c_lagaip_porgera;Lagaip-Porgera;Lagaip-Porgera;Lagaip-Porgera;;Lagaip-Porgera;;;;;;;;;x
c_lagaip_porgera_adj;Lagaip-Porgeran;;lagaip-porgerer;;;;;;;;;;;x
c_laguna;Laguna;Laguna;Laguna;;Laguna;;;;;;;;;x
c_laguna_adj;Lagunan;;laguner;;;;;;;;;;;x
c_lahat;Lahat;Lahat;Lahat;;Lahat;;;;;;;;;x
c_lahat_adj;Lahatian;;lahater;;;;;;;;;;;x
c_lai_chau;Lai Châu;Lai Châu;Lai Châu;;Lai Châu;;;;;;;;;x
c_lai_chau_adj;Lai Châian;;Lai Châer;;;;;;;;;;;x
c_lam_dhong;Lâm Ðông;Lâm Ðông;Lâm Ðông;;Lâm Ðông;;;;;;;;;x
c_lam_dhong_adj;Lâm Ðôngian;;Lâm Ðônger;;;;;;;;;;;x
c_lamandau;Lamandau;Lamandau;Lamandau;;Lamandau;;;;;;;;;x
c_lamandau_adj;Lamandian;;lamander;;;;;;;;;;;x
c_lampung;Lampung;Lampung;Lampung;;Lampung;;;;;;;;;x
c_lampung_adj;Lampungian;;lampunger;;;;;;;;;;;x
c_lampung_barat;Lampung Barat;Lampung Barat;Lampung Barat;;Lampung Barat;;;;;;;;;x
c_lampung_barat_adj;Lampung Baratian;;Lampung Barater;;;;;;;;;;;x
c_lampung_utara;Lampung Utara;Lampung Utara;Lampung Utara;;Lampung Utara;;;;;;;;;x
c_lampung_utara_adj;Lampung Utaran;;Lampung Utarer;;;;;;;;;;;x
c_lanao_del_norte;Lanao del Norte;Lanao del Norte;Lanao del Norte;;Lanao del Norte;;;;;;;;;x
c_lanao_del_norte_adj;Lanao del Nortean;;Lanao del Norter;;;;;;;;;;;x
c_lanao_del_sur;Lanao del Sur;Lanao del Sur;Lanao del Sur;;Lanao del Sur;;;;;;;;;x
c_lanao_del_sur_adj;Lanao del Surian;;Lanao del Surer;;;;;;;;;;;x
c_landak;Landak;Landak;Landak;;Landak;;;;;;;;;x
c_landak_adj;Landakian;;landaker;;;;;;;;;;;x
c_lang_son;Lang Son;Lang Son;Lang Son;;Lang Son;;;;;;;;;x
c_lang_son_adj;Lang Sonian;;Lang Soner;;;;;;;;;;;x
c_langkawi;Langkawi;Langkawi;Langkawi;;Langkawi;;;;;;;;;x
c_langkawi_adj;Langkawian;;langkawer;;;;;;;;;;;x
c_lanny_jaya;Lanny Jaya;Lanny Jaya;Lanny Jaya;;Lanny Jaya;;;;;;;;;x
c_lanny_jaya_adj;Lanny Jayan;;Lanny Jaer;;;;;;;;;;;x
c_lao_cai;Lào Cai;Lào Cai;Lào Cai;;Lào Cai;;;;;;;;;x
c_lao_cai_adj;Lào Cian;;Lào Cer;;;;;;;;;;;x
c_lasasua;Lasasua;Lasasua;Lasasua;;Lasasua;;;;;;;;;x
c_lasasua_adj;Lasasuan;;lasaser;;;;;;;;;;;x
c_lazovsky;Lazovsky;Lazovsky;Lazovsky;;Lazovsky;;;;;;;;;x
c_lazovsky_adj;Lazovskian;;lazovsker;;;;;;;;;;;x
c_lebak;Lebak;Lebak;Lebak;;Lebak;;;;;;;;;x
c_lebak_adj;Lebakian;;lebaker;;;;;;;;;;;x
c_lembata;Lembata;Lembata;Lembata;;Lembata;;;;;;;;;x
c_lembata_adj;Lembatan;;lembater;;;;;;;;;;;x
c_leyte;Leyte;Leyte;Leyte;;Leyte;;;;;;;;;x
c_leyte_adj;Leytean;;leyter;;;;;;;;;;;x
c_lezozavodsk;Lezozavodsk;Lezozavodsk;Lezozavodsk;;Lezozavodsk;;;;;;;;;x
c_lezozavodsk_adj;Lezozavodskian;;lezozavodsker;;;;;;;;;;;x
c_lingga;Lingga;Lingga;Lingga;;Lingga;;;;;;;;;x
c_lingga_adj;Linggan;;lingger;;;;;;;;;;;x
c_long_an;Long An;Long An;Long An;;Long An;;;;;;;;;x
c_long_an_adj;Long Anian;;Long Aner;;;;;;;;;;;x
c_luang_namtha;Luang Namtha;Luang Namtha;Luang Namtha;;Luang Namtha;;;;;;;;;x
c_luang_namtha_adj;Luang Namthan;;Luang Namther;;;;;;;;;;;x
c_luang_prabang;Luang Prabang;Luang Prabang;Luang Prabang;;Luang Prabang;;;;;;;;;x
c_luang_prabang_adj;Luang Prabangian;;Luang Prabanger;;;;;;;;;;;x
c_lutim;Lutim;Lutim;Lutim;;Lutim;;;;;;;;;x
c_lutim_adj;Lutimian;;lutimer;;;;;;;;;;;x
c_lutra;Lutra;Lutra;Lutra;;Lutra;;;;;;;;;x
c_lutra_adj;Lutran;;lutrer;;;;;;;;;;;x
c_luwu;Luwu;Luwu;Luwu;;Luwu;;;;;;;;;x
c_luwu_adj;Luwian;;luwer;;;;;;;;;;;x
c_maba;Maba;Maba;Maba;;Maba;;;;;;;;;x
c_maba_adj;Maban;;maber;;;;;;;;;;;x
c_madang;Madang;Madang;Madang;;Madang;;;;;;;;;x
