##CUSTOMIZABLE LOCALIZATION##

banker;Banker;;;;;;;;;;;;;x
banker_desc;This character is in the business of loaning out substantial sums of gold to other rulers.;;;;;;;;;;;;;x
debtor;Debtor;;;;;;;;;;;;;x
debtor_desc;This character owes a debt to a bank.;;;;;;;;;;;;;x
become_banker;Become a Banker;;;;;;;;;;;;;x
become_banker_desc;Announce our willingness to loan out portions of our treasury to other rulers.;;;;;;;;;;;;;x
leave_banking;Stop Banking;;;;;;;;;;;;;x
leave_banking_desc;Stop lending money to others. This will not affect any loans we have already made.;;;;;;;;;;;;;x
stop_loan_offers;Disable Loan Requests;;;;;;;;;;;;;x
stop_loan_offers_desc;Ignore new requests for loans.;;;;;;;;;;;;;x
allow_loan_offers;Enable Loan Requests;;;;;;;;;;;;;x
allow_loan_offers_desc;Re-enable requests for loans.;;;;;;;;;;;;;x
borrow_money;Borrow Money from Bankers;;;;;;;;;;;;;x
borrow_money_desc;Seek a loan from a banker at 25% interest. If we fail to repay them within five years, there may be dire consequences...;;;;;;;;;;;;;x
repay_loan;Repay Bankers;;;;;;;;;;;;;x
repay_loan_desc;Pay back the debt we owe to the bankers.;;;;;;;;;;;;;x
declare_bankruptcy;Declare Bankruptcy;;;;;;;;;;;;;x
declare_bankruptcy_desc;Announce that we no longer intend to repay our current debts. This is a drastic decision, and our creditors will not take it lightly.;;;;;;;;;;;;;x
demand_repayment;Demand Repayment from [This.GetBestName];;;;;;;;;;;;;x
lent_me_money;Lent me money;;;;;;;;;;;;;x
owes_me_money;Owes me money;;;;;;;;;;;;;x
refused_loan;Refused Loan;;;;;;;;;;;;;x
defaulted;Defaulted on Loan;;;;;;;;;;;;;x
defaulted_other;Defaulted on Loan;;;;;;;;;;;;;x
defaulted_on_loan;Defaulted on Loan;;;;;;;;;;;;;x
defaulted_on_loan_desc;This character has earned the enmity of moneylenders everywhere by refusing to repay a loan.;;;;;;;;;;;;;x
loan.1.desc;[From.GetBestName] is seeking a five-year loan at 25% interest. If we pay one-fourth of the principal, other lenders will finance the rest, and we will recieve one-fourth of the principal and interest when the loan is repaid.;;;;;;;;;;;;;x
loan.1.optA;A fine investment;;;;;;;;;;;;;x
loan.1.optB;Too risky;;;;;;;;;;;;;x
loan.3.desc;[From.GetBestName] has agreed to underwrite our loan. Payment will be due in five years.;;;;;;;;;;;;;x
loan.3.optA;Excellent;;;;;;;;;;;;;x
loan.4.desc;We could not find any bankers willing to work with us.;;;;;;;;;;;;;x
loan.4.optA;Maybe next time;;;;;;;;;;;;;x
recent_loan_request;Recently requested a loan;;;;;;;;;;;;;x
loan_timer;Recent Loan;A fait un emprunt;Genommenes Darlehen;;Loan Taken;;;;;;;;;x
loan_timer_desc;A loan will be due for repayment at the expiration date of this modifier. If repaid early, a new loan cannot be taken out until this modifier expires.;;;;;;;;;;;;;x
loan.21.desc;Our loan to [From.GetBestName] has come due.;;;;;;;;;;;;;x
loan.21.optA;Request repayment;;;;;;;;;;;;;x
loan.22.desc;Our loan has come due.;;;;;;;;;;;;;x
loan.22.optA;I have the money right here;;;;;;;;;;;;;x
loan.22.optB;I don't have the full amount, but can pay the interest;;;;;;;;;;;;;x
loan.22.tooltipB;The loan will be extended for two years;;;;;;;;;;;;;x
loan.22.optD;You shall not have a single coin from me!;;;;;;;;;;;;;x
loan.22.tooltipD;Defaulting on a loan may have severe consequences...;;;;;;;;;;;;;x
loan.23.desc;[From.GetBestName] has paid [From.GetHerHis] debt in full.;;;;;;;;;;;;;x
loan.23.optA;Excellent;;;;;;;;;;;;;x
loan.24.desc;[From.GetBestName] is unable to pay [From.GetHerHis] debt in full, but has paid interest in order to extend the loan for two years.;;;;;;;;;;;;;x
loan.24.optA;[From.GetSheHeCap] better have the money then;;;;;;;;;;;;;x
loan.25.desc;[From.GetBestName] has defaulted on [From.GetHerHis] debt.;;;;;;;;;;;;;x
loan.25.optA;We'll get our money, one way or another;;;;;;;;;;;;;x
loan_100;Attempt to borrow 100¤;;;;;;;;;;;;;x
loan_200;Attempt to borrow 200¤;;;;;;;;;;;;;x
loan_400;Attempt to borrow 400¤;;;;;;;;;;;;;x
loan_600;Attempt to borrow 600¤;;;;;;;;;;;;;x
loan_800;Attempt to borrow 800¤;;;;;;;;;;;;;x
loan_1000;Attempt to borrow 1000¤;;;;;;;;;;;;;x
loan_amount_100;The amount of the loan is 100¤;;;;;;;;;;;;;x
loan_amount_200;The amount of the loan is 200¤;;;;;;;;;;;;;x
loan_amount_400;The amount of the loan is 400¤;;;;;;;;;;;;;x
loan_amount_600;The amount of the loan is 600¤;;;;;;;;;;;;;x
loan_amount_800;The amount of the loan is 800¤;;;;;;;;;;;;;x
loan_amount_1000;The amount of the loan is 1000¤;;;;;;;;;;;;;x
consumerist_privileges;Decadent Luxury;;;;;;;;;;;;x
consumerist_privileges_desc;Consumerist merchants are providing a supply of luxury goods.;;;;;;;;;;;;x
consumerist_loan;Consumerist Loan;;;;;;;;;;;;x
consumerist_loan_desc;Has taken a significant loan from the Consumerists.;;;;;;;;;;;;x
poor_credit;Poor Credit;;;;;;;;;;;;x
poor_credit_desc;A reputation for not repaying debts.;;;;;;;;;;;;x
merchant_retired;Retired Broker;;;;;;;;;;;;x
merchant_retired_desc;This character returned home with satchels full of gold.;;;;;;;;;;;;x
brokers_returned;Brokers Returned;;;;;;;;;;;;x
well_protected;Well Protected;;;;;;;;;;;;x
well_protected_desc;Protected by carefully selected bodyguards.;;;;;;;;;;;;x
precious_heirloom;Precious Heirloom;;;;;;;;;;;;x
precious_heirloom_desc;You made it clear your dynastic heirlooms are not for sale.;;;;;;;;;;;;x
EVTNAME_broker_arrive;Broker arrives;;;;;;;;;;;;x
EVTDESC_broker_arrive;A mysterious traveller has arrived at your court, requesting permission to reside there for a while. His name is [From.GetTitledFirstName], and he claims to be a wandering merchant of the Consumerist faith. He trades in luxuries and specializes in acquiring rare and unique artifacts.\n\nAfter all, who doesn't need a bit more luxury in their life?;;;;;;;;;;;;x
EVTOPT_broker_arrive_allow;Let him stay.;;;;;;;;;;;;x
EVTOPT_broker_arrive_deny;We have no need of him.;;;;;;;;;;;;x
EVTOPT_broker_arrive_confiscate;He should pay a toll for trespassing...;;;;;;;;;;;;x
TXT_consumerist_become_enemy;You will become an enemy of Consumerism\n;;;;;;;;;;;;x
EVTNAME_broker_luxury;Grant Privileges;;;;;;;;;;;;x
EVTDESC_broker_luxury;[From.GetTitledFirstName] claims that there is gold to be earned if you allow him special privileges in the markets of your demesne. More fine textiles, furs, spices, glassware, and Old World goods will find their way into your great hall, and the rising tide of [From.Religion.GetRandomGodName] will lift all boats.\n\nOn the other hand, your vassals might be annoyed by an outsider getting special access.;;;;;;;;;;;;x
EVTOPT_broker_luxury_accept;I want the finer things.;;;;;;;;;;;;x
EVTOPT_broker_luxury_deny;I do not need such things.;;;;;;;;;;;;x
EVTDESC_broker_loan;[From.GetTitledFirstName] has noticed that your coffers are empty, and is offering to arrange a loan for you.;;;;;;;;;;;;x
EVTOPT_broker_loan_accept;Yes, I need the gold.;;;;;;;;;;;;x
EVTOPT_broker_loan_reject;Usury is a sin.;;;;;;;;;;;;x
EVTDESC_broker_repay;[From.GetTitledFirstName] informs you that you could repay your loan now, if you choose. Alternatively, you could pay a small fee to service the loan for a while.;;;;;;;;;;;;x
EVTOPT_broker_repay_reject;Remove him from my court.;;;;;;;;;;;;x
EVTOPT_broker_repay_minimum;I can only spare a bit of gold right now.;;;;;;;;;;;;x
EVTOPT_broker_repay_repay;Here is your money in full.;;;;;;;;;;;;x
EVTOPT_broker_repay_firearm;I'll repay him with my firearm.;;;;;;;;;;;;x
EVTOPT_broker_repay_typewriter;I'll repay him with my lettering machine.;;;;;;;;;;;;x
EVTOPT_broker_repay_calculator;I'll repay him with my Arithmometer.;;;;;;;;;;;;x
EVTOPT_broker_repay_watch;I'll repay him with my pocket watch.;;;;;;;;;;;;x
EVTOPT_broker_repay_telescope;I'll repay him with my telescope.;;;;;;;;;;;;x
EVTOPT_broker_repay_textbooks;I'll repay him with my collection of books.;;;;;;;;;;;;x
EVTNAME_broker_oldloan;Old Loans;;;;;;;;;;;;x
EVTDESC_broker_oldloan;Consumerist envoys arrive at your court, asking if you thought they had forgotten about a debt owed to one of their Brokers. It seems the amount you owe has risen a bit with time, and they would like it repaid immediately.;;;;;;;;;;;;x
EVTOPT_broker_oldloan_pay;Very well, here is your gold.;;;;;;;;;;;;x
EVTOPT_broker_oldloan_reject;Guards! Remove them from my sight.;;;;;;;;;;;;x
EVTDESC_broker_dispute;[From.GetTitledFirstName], an infidel Consumerist merchant, has been allowed to reside within the court of your liege. You have already had several theological disputes with him.;;;;;;;;;;;;x
EVTOPT_broker_dispute_complain;I will complain about him to my liege.;;;;;;;;;;;;x
EVTOPT_broker_dispute_lazy;There's nothing I can do.;;;;;;;;;;;;x
EVTDESC_broker_complain;[Root.job_spiritual.GetTitledFirstName] comes to you, complaining that the Consumerist infidel [FromFrom.GetTitledFirstName] has no place in your court. [From.GetTitledFirstName] requests that you compel the infidel to leave.;;;;;;;;;;;;x
EVTOPT_broker_complain_keep;He is useful to me.;;;;;;;;;;;;x
EVTOPT_broker_complain_leave;He must find a new host.;;;;;;;;;;;;x
EVTNAME_broker_converthost;An Impious Proposal;;;;;;;;;;;;x
EVTDESC_broker_converthost;[From.GetTitledFirstName] speaks to you privately:\n\n"I was glad you chose to allow me to remain in your court, despite my dispute with your spiritual advisor. I think you will find that there are many advantages to following the path of [From.Religion.GetRandomGodName]. For a small fee, I can reveal to you the secrets to prosperity.";;;;;;;;;;;;x
EVTOPT_broker_converthost_reject;I will not turn from my faith.;;;;;;;;;;;;x
EVTOPT_broker_converthost_convert;I think we have a deal.;;;;;;;;;;;;x
EVTNAME_broker_buy;An Enticing Offer;;;;;;;;;;;;x
EVTDESC_broker_buy_firearm;[From.GetTitledFirstName] comes to you as you hold court.\n\n"My liege, I see that you are in possession of an Old World firearm. I will arrange for you to be paid a significant sum of gold for it, with which you could fund an army. Once the sale is complete, I will leave your court.";;;;;;;;;;;;x
EVTOPT_broker_buy_gold;I accept your offer.;;;;;;;;;;;;x
EVTOPT_broker_buy_stewardship;I will negotiate a better price.;;;;;;;;;;;;x
EVTOPT_broker_buy_refuse;This is a precious dynastic heirloom.;;;;;;;;;;;;x
EVTDESC_broker_buy_typewriter;[From.GetTitledFirstName] comes to you as you hold court.\n\n"My liege, I see that you are in possession of an Old World lettering machine. I will arrange for you to be paid a significant sum of gold for it, with which you could fund an army. Once the sale is complete, I will leave your court.";;;;;;;;;;;;x
EVTDESC_broker_buy_calculator;[From.GetTitledFirstName] comes to you as you hold court.\n\n"My liege, I see that you are in possession of an Old World mechanical calculator. I will arrange for you to be paid a significant sum of gold for it, with which you could fund an army. Once the sale is complete, I will leave your court.";;;;;;;;;;;;x
EVTDESC_broker_buy_watch;[From.GetTitledFirstName] comes to you as you hold court.\n\n"My liege, I see that you are in possession of an Old World pocket watch. I will arrange for you to be paid a significant sum of gold for it, with which you could fund an army. Once the sale is complete, I will leave your court.";;;;;;;;;;;;x
EVTDESC_broker_buy_telescope;[From.GetTitledFirstName] comes to you as you hold court.\n\n"My liege, I see that you are in possession of an Old World portable telescope. I will arrange for you to be paid a significant sum of gold for it, with which you could fund an army. Once the sale is complete, I will leave your court.";;;;;;;;;;;;x
EVTDESC_broker_buy_textbooks;[From.GetTitledFirstName] comes to you as you hold court.\n\n"My liege, I see that you are in possession of a collection of Old World books. I will arrange for you to be paid a significant sum of gold for them, with which you could fund an army. Once the sale is complete, I will leave your court.";;;;;;;;;;;;x
EVTNAME_broker_sell;An Ancient Object;;;;;;;;;;;;x
EVTDESC_broker_sell_firearm;[From.GetTitledFirstName] comes to you as you hold court.\n\n"My liege, I have recently become aware of an Old World firearm available for you to purchase. As long as you wield it you will inspire your soldiers, terrify the enemy, and bring prestige to your dynasty. Once the sale is complete, I will leave your court.";;;;;;;;;;;;x
EVTOPT_broker_sell_gold;Be silent, and take my gold!;;;;;;;;;;;;x
EVTOPT_broker_sell_stewardship;I will negotiate a better price.;;;;;;;;;;;;x
EVTOPT_broker_sell_refuse;That is not a priority for me.;;;;;;;;;;;;x
EVTOPT_broker_sell_intrigue;Very well. *Scheme to steal it*;;;;;;;;;;;;x
EVTDESC_broker_sell_typewriter;[From.GetTitledFirstName] comes to you as you hold court.\n\n"My liege, I have recently become aware of an Old World lettering machine available for you to purchase. Anyone who reads the decrees you produce with it, with their crisp black letters, will know that you are wealthy and powerful. Once the sale is complete, I will leave your court.";;;;;;;;;;;;x
EVTDESC_broker_sell_calculator;[From.GetTitledFirstName] comes to you as you hold court.\n\n"My liege, I have recently become aware of an Old World mechanical calculator available for you to purchase. It will allow you to accurately tabulate the taxes and rents owed to you. Once the sale is complete, I will leave your court.";;;;;;;;;;;;x
EVTDESC_broker_sell_watch;[From.GetTitledFirstName] comes to you as you hold court.\n\n"My liege, I have recently become aware of an Old World pocket watch available for you to purchase. Beyond its stylish appearance it will allow you to perfectly keep track of time, a major advantage in many situations. Once the sale is complete, I will leave your court.";;;;;;;;;;;;x
EVTDESC_broker_sell_telescope;[From.GetTitledFirstName] comes to you as you hold court.\n\n"My liege, I have recently become aware of an Old World far-seeing scope available for you to purchase. With it you will be able to observe enemy troop movements from far away, or gaze at the stars as our distant ancestors once did. Once the sale is complete, I will leave your court.";;;;;;;;;;;;x
EVTDESC_broker_sell_textbooks;[From.GetTitledFirstName] comes to you as you hold court.\n\n"My liege, I have recently become aware of a collection of Old World books available for you to purchase. With a fluent scholar of Old American translating them, you will gain deep insight into medicine, engineering, and other topics. Once the sale is complete, I will leave your court.";;;;;;;;;;;;x
EVTNAME_broker_return;Broker Returns;;;;;;;;;;;;x
EVTDESC_broker_return;Your loyal Broker [From.GetTitledFirstName] has returned to your court with his satchels brimming with gold and silver. It is time for him to retire to a life of decadent luxury.;;;;;;;;;;;;x
EVTOPT_broker_return_take;He has done well for our faith.;;;;;;;;;;;;x
EVTOPT_broker_return_split;He may keep some of the spoils.;;;;;;;;;;;;x
EVTOPT_broker_return_give;He has earned his rest.;;;;;;;;;;;;x
EVTDESC_broker_payment;A courier has arrived with tribute from [From.GetTitledFirstName], your loyal Broker. May [Root.Religion.GetRandomGodName] continue to bring him prosperity.;;;;;;;;;;;;x
EVTNAME_broker_revenge;Conspiracy!;;;;;;;;;;;;x
EVTDESC_broker_revenge;A number of people in your employ have been discovered carrying foreign coins. Guardsmen, stablehands, and servants all with coins bearing the sign of the Dollar. There may be a Consumerist conspiracy afoot.;;;;;;;;;;;;x
EVTOPT_broker_revenge_wits;My wits and loyal advisers will protect me.;;;;;;;;;;;;x
EVTOPT_broker_revenge_guards;I need more bodyguards.;;;;;;;;;;;;x
EVTOPT_broker_revenge_torture;Put the traitors to the question.;;;;;;;;;;;;x
EVTNAME_broker_assassin;Assassin!;;;;;;;;;;;;x
EVTDESC_broker_assassin;Your crimes have not been ignored.\n\nAn assassin wearing a dark green cowl steps from the shadows, accompanied by an unfamiliar acrid scent. Before your guards can stop him, his blade flashes towards you and you must defend yourself.;;;;;;;;;;;;x
EVTDESC_broker_assassin_skilled;Die, assassin!;;;;;;;;;;;;x
EVTDESC_broker_assassin_duelist;En garde!;;;;;;;;;;;;x
EVTDESC_broker_assassin_firearm;Boom, headshot!;;;;;;;;;;;;x
EVTDESC_broker_assassin_unskilled;Guards!;;;;;;;;;;;;x
EVTDESC_broker_poison;An hour after a hearty meal of roast chicken, you begin to feel a bit queasy and light-headed. You can barely breathe, and you clutch at your throat. Poison!\n\nCould it be that your food taster was bribed by the vile Consumerists?;;;;;;;;;;;;x
EVTDESC_broker_poison_doctor;Get me my court doctor!;;;;;;;;;;;;x
EVTDESC_broker_poison_paranoid;They're all out to get me!;;;;;;;;;;;;x
EVTNAME_broker_madness;Lasting Damage;;;;;;;;;;;;x
EVTDESC_broker_madness;It has been several days since the attempt on your life, and you are suffering from vivid nightmares, hallucinations, and fatigue. Perhaps it is some kind of slow acting poison, or the handiwork of [Root.Religion.GetRandomEvilGodName]. You find it difficult to concentrate, and your thoughts are becoming erratic.;;;;;;;;;;;;x
EVTOPT_broker_madness;This is not just madness!;;;;;;;;;;;;x
EVTDESC_broker_family_kill;Those close to you are being targeted by assassins. You have just received word that your [GetFromRelation] [From.GetTitledFirstName] has been found dead, with the sign of the Dollar carved into [From.GetPossPronoun] forehead.;;;;;;;;;;;;x
EVTOPT_broker_family;Curse them!;;;;;;;;;;;;x
EVTDESC_broker_family_wound;Those close to you are being targeted by a Consumerist assassin. You have just received word that your [GetFromRelation] [From.GetTitledFirstName] has been injured during an attempt on [From.GetPossPronoun] life.;;;;;;;;;;;;x
terror_beast;Terror Beast;;;;;;;;;;;;x

##Confucian Schools of Learning (hermetics equivalent)##
hermetics;The Schools of Learning;;;;;;;;;;;;x
hermetics_desc;Since the Event, the revitalization of the Confucian School of Learning spread across Asia from China. They believe that the way things once was can be rediscovered by the well-educated and worthy among society. As a member of the Schools of Learning you will seek the truth in the by the rigorous application of ethics and diligent experimentation, and by careful interpretation of ancient texts and symbols.;;;;;;;;;;;;x
hermetics_rank_1_female;Jìnshì;;;;;;;;;;;;x
hermetics_rank_2_female;Tànhua;;;;;;;;;;;;x
hermetics_rank_3_female;Bangyan;;;;;;;;;;;;x
hermetics_rank_4_female;Zhuàngyuán;;;;;;;;;;;;x
hermetics_rank_1_male;Jìnshì;;;;;;;;;;;;x
hermetics_rank_2_male;Tànhua;;;;;;;;;;;;x
hermetics_rank_3_male;Bangyan;;;;;;;;;;;;x
hermetics_rank_4_male;Zhuàngyuán;;;;;;;;;;;;x
currency_name_hermetics;Ethics;;;;;;;;;;;;x

hermetics_write_magnum_opus;Write a Master Thesis;;;;;;;;;;;;x
hermetics_write_magnum_opus_desc;Record your life's work for posterity in a hard-to-decipher Master Thesis.;;;;;;;;;;;;x
hermetics_wrote_magnum_opus_cd_tooltip;§Y[Root.GetTitledFirstName]§! has not already written a Master Thesis\n;;;;;;;;;;;;x
hermetics_wrote_magnum_opus_duplicate_ritual_theurgy_tooltip;Does NOT already own a Master Thesis on ekpyrotic Cosmogony\n;;;;;;;;;;;;x
hermetics_wrote_magnum_opus_duplicate_contemplative_theurgy_tooltip;Does NOT already own a Master Thesis on Big Bang Cosmogony\n;;;;;;;;;;;;x
hermetics_wrote_magnum_opus_duplicate_stellar_astrology_tooltip;Does NOT already own a Master Thesis on group Psychology\n;;;;;;;;;;;;x
hermetics_wrote_magnum_opus_duplicate_planetary_astrology_tooltip;Does NOT already own a Master Thesis on individual Psychology\n;;;;;;;;;;;;x
hermetics_wrote_magnum_opus_duplicate_panacea_alchemy_tooltip;Does NOT already own a Master Thesis on chemical Universal Cure-All\n;;;;;;;;;;;;x
hermetics_wrote_magnum_opus_duplicate_transmutation_alchemy_tooltip;Does NOT already own a Master Thesis on Atomic Transmutation\n;;;;;;;;;;;;x
writing_magnum_opus;Writing Master Thesis;;;;;;;;;;;;x
writing_magnum_opus_desc;This character is writing a Master thesis.;;;;;;;;;;;;x
EVTDESC_MNM_1610;Secluded at my writing desk, quill in hand and plenty a bottle of ink nearby, I find myself staring down upon the blank parchment. The sheer scale of the task upon which I am about to embark dawns upon me – I need to record my knowledge, but also use appropriate academic language...;;;;;;;;;;;;x
EVTDESC_MNM_1600;Over the past few months I have developed an elaborate academic vocabulary that I will use to record my life's work. However, before I can continue I must decide upon a direction in which to take my Thesis, as the sum of all my knowledge is simply too great to be recorded in a single book.;;;;;;;;;;;;x
EVTOPTA_MNM_1600;Focus my efforts on writing on Cosmogony.;;;;;;;;;;;;x
EVTOPTA_MNM_1600_TT;Understanding and union with the Cosmos is what future generations must strive for.\n;;;;;;;;;;;;x
EVTOPTB_MNM_1600;Focus my efforts on writing on Psychology.;;;;;;;;;;;;x
EVTOPTB_MNM_1600_TT;The intricacies of the subconscious and the Ego will allow your successors to understand their own minds.\n;;;;;;;;;;;;x
EVTOPTC_MNM_1600;Focus my efforts on writing on Chemistry.;;;;;;;;;;;;x
EVTOPTC_MNM_1600_TT;Through working with basic particles and healing agents your heirs can transform and perfect themselves.\n;;;;;;;;;;;;x
EVTDESC_MNM_1601;I have made ample headway in recording my knowledge on the subject of Cosmogony, but it is still too vast to touch upon everything. It will be necessary to narrow the focus of my efforts even further, and to write on only one of Cosmogony's aspects.;;;;;;;;;;;;x
EVTOPTA_MNM_1601;I will focus on ekpyrotic cosmogony.;;;;;;;;;;;;x
EVTOPTA_MNM_1601_TT;An understanding of the cyclical nature of the universe is a necessary first step if one wishes to ultimately comprehend the entire Cosmos.;;;;;;;;;;;;x
EVTOPTB_MNM_1601;I will focus on the origins of the Big Bang.;;;;;;;;;;;;x
EVTOPTB_MNM_1601_TT;The Big Bang is the seminal event that created the Cosmos, and one cannot achieve true Understanding without understanding how it happened.;;;;;;;;;;;;x
EVTDESC_MNM_1602;I have made ample headway in recording my knowledge on the subject of the human mind, but it is still too vast to touch upon all that makes up Psychology. It will be necessary to narrow the focus of my efforts even further, and to write on only one of Psychology's aspects.;;;;;;;;;;;;x
EVTOPTA_MNM_1602;I will focus on group psychology.;;;;;;;;;;;;x
EVTOPTA_MNM_1602_TT;An understanding of how individuals' psyches interact to shape their actions as a group will help your successors understand both the world and themselves.\n;;;;;;;;;;;;x
EVTOPTB_MNM_1602;I will focus on the Ego.;;;;;;;;;;;;x
EVTOPTB_MNM_1602_TT;The Ego, and the way both the Superego and Id interact to create it, reveal clues about both the minds of all humans as well as the personalities of individuals.\n;;;;;;;;;;;;x
EVTDESC_MNM_1603;I have made ample headway in recording my knowledge on the subject of reactions and cures, but it is still too vast to touch upon all that makes up Chemistry. It will be necessary to narrow the focus of my efforts even further, and to write on only one of Chemistry's aspects.;;;;;;;;;;;;x
EVTOPTA_MNM_1603;I will focus on the mythical Cure-All.;;;;;;;;;;;;x
EVTOPTA_MNM_1603_TT;The Cure-All would, as its name implies, cure all diseases and stop the aging process, bringing the natural human body to perfection.;;;;;;;;;;;;x
EVTOPTB_MNM_1603;I will focus on atomic transmutation.;;;;;;;;;;;;x
EVTOPTB_MNM_1603_TT;Harnessing the power of the Atom to transform metals into gold is a necessary stepping stone towards transforming and perfecting oneself.;;;;;;;;;;;;x
EVTDESC_MNM_1604;It is done! It is finished! After a year of sweat and toil I have managed to produce a grand work on Ekpyrotic Cosmogony. This tome shall stand the test of ages, ensuring my knowledge and name shall conquer time, itself. It will serve my successors well, and perhaps they will one day be able to add their knowledge to mine.;;;;;;;;;;;;x
EVTOPTA_MNM_1604;"There is nothing new under any of the suns...";;;;;;;;;;;;x
EVTDESC_MNM_1605;It is done! It is finished! After a year of sweat and toil I have managed to produce a grand work on the Big Bang. This tome shall stand the test of ages, ensuring my knowledge and name shall conquer time, itself. It will serve my successors well, and perhaps they will one day be able to add their knowledge to mine.;;;;;;;;;;;;x
EVTOPTA_MNM_1605;"In the beginning, all matter was condensed into a single point...";;;;;;;;;;;;x
EVTDESC_MNM_1606;It is done! It is finished! After a year of sweat and toil I have managed to produce a grand work on Group Psychology. This tome shall stand the test of ages, ensuring my knowledge and name shall conquer time, itself. It will serve my successors well, and perhaps they will one day be able to add their knowledge to mine.;;;;;;;;;;;;x
EVTOPTA_MNM_1606;"To understand a group, you must first understand the individual...";;;;;;;;;;;;x
EVTDESC_MNM_1607;It is done! It is finished! After a year of sweat and toil I have managed to produce a grand work on the Ego. This tome shall stand the test of ages, ensuring my knowledge and name shall conquer time, itself. It will serve my successors well, and perhaps they will one day be able to add their knowledge to mine.;;;;;;;;;;;;x
EVTOPTA_MNM_1607;"The will of all humans is conducted by the Ego.";;;;;;;;;;;;x
EVTDESC_MNM_1608;It is done! It is finished! After a year of sweat and toil I have managed to produce a grand work on the Cure-All. This tome shall stand the test of ages, ensuring my knowledge and name shall conquer time, itself. It will serve my successors well, and perhaps they will one day be able to add their knowledge to mine.;;;;;;;;;;;;x
EVTOPTA_MNM_1608;"We can defeat cancer, and dementia, and even aging itself.";;;;;;;;;;;;x
EVTDESC_MNM_1609;It is done! It is finished! After a year of sweat and toil I have managed to produce a grand work on Atomic Transmutation. This tome shall stand the test of ages, ensuring my knowledge and name shall conquer time, itself. It will serve my successors well, and perhaps they will one day be able to add their knowledge to mine.;;;;;;;;;;;;x
EVTOPTA_MNM_1609;"The Atom is not a mere idol, it is a universal truth!";;;;;;;;;;;;x

build_laboratory;Construct Laboratory;;;;;;;;;;;;x
build_laboratory_desc;Constructing your own laboratory will help you in the various experiments needed to delve into the deeper truths of science. It can however easily get very costly...;;;;;;;;;;;;x

quest_hermetics_find_apprentice;Find an Apprentice;Trouver un apprenti;Einen Lehrling finden;;Busca un aprendiz;;;;;;;;;x
quest_hermetics_find_apprentice_desc;Every respectable scholar of the Schools of Learning should take on an undergraduate apprentice. Scientific experiments are complex operations which requires extra hands, and what [Root.GetTitle] has enough time to search dusty libraries, shady markets and faraway forests for rare ingredients?;Tout érudit respectable des arts hermétiques devrait prendre un apprenti. Les expériences alchimiques sont des opérations complexes qui nécessitent des mains supplémentaires. Que[Root.GetLLle] [Root.GetTitle] a assez de temps pour faire des recherches dans des bibliothèques poussiéreuses, des marchés véreux et des forêts lointaines pour des ingrédients rares ?;Jeder respektable Gelehrte der hermetischen Künste sollte sich einen Lehrling nehmen. Alchemistische Experimente sind komplizierte Operationen, die zusätzliche Hände erfordern, und welche[Root.GetrMale] [Root.GetTitle] hat schon genug Zeit, um in staubigen Bibliotheken, auf zwielichtigen Märkten und in fernen Wäldern nach seltenen Zutaten zu suchen?;;Todo erudito respetable de las artes herméticas debería contar con un aprendiz. Los experimentos de alquimia son operaciones complejas que requieren mucha ayuda. ¿Qué [Root.GetTitle] tiene tiempo para buscar ingredientes peculiares entre bibliotecas polvorientas, mercados de dudosa reputación y bosques lejanos?;;;;;;;;;x
quest_hermetics_find_apprentice_tooltip;§Y[Root.GetTitledFirstName]§! must either assign an apprentice through the §YMinor Titles§! screen or keep their eyes open for a promising pupil to appear to complete this mission.;[Root.Get_Le_Title]§Y[Root.GetTitledFirstName]§! doit soit assigner un apprenti par l'intermédiaire de l'écran des §YTitres mineurs§! ou garder les yeux ouverts pour qu'un élève prometteur apparaisse pour remplir cette mission.;§Y[Root.GetTitledFirstName]§! muss entweder über das Menü §YNiedrige Titel§! einen Lehrling zuweisen oder nach einem vielversprechenden Schüler Ausschau halten, um diese Mission abzuschließen.;;§Y[Root.GetTitledFirstName]§! debe asignar un aprendiz mediante el menú §YTítulos menores§! o mantener los ojos abiertos para dar con un alumno prometedor y completar esta misión.;;;;;;;;;x

quest_faculty_quest_1;Donate to the Schools of Learning;;;;;;;;;;;;x
quest_faculty_quest_1_desc;You have been asked to donate money to the Schools of Learning. A herald will arrive shortly to facilitate the transaction.;;;;;;;;;;;;x
quest_faculty_quest_1_tooltip;To complete this mission, wait for the herald to arrive, then pay him.;;;;;;;;;;;;x

quest_faculty_quest_2;Rebuild a Library;;;;;;;;;;;;x
quest_faculty_quest_2_desc;The Schools of Learning has asked you to restore an old library of theirs. You have accepted, but it will take a lot of work to get this building back to Schools of Learning standards...;;;;;;;;;;;;x
quest_faculty_quest_2_tooltip;To complete this mission, you must decide how the library will be restored. (Wait for the events to pop up.);;;;;;;;;;;;x

quest_hermetics_find_text;Find an Antediluvian Text;;;;;;;;;;;;x
quest_hermetics_find_text_desc;Your colleague [FromFrom.GetSocietyRank] [FromFrom.GetFirstName] has found a letter detailing the possible locations of some great antediluvian works of Science. A deal has been struck – [FromFrom.GetSocietyRank] [FromFrom.GetFirstName] shall share the contents of the letter with you, and you shall fund the expedition.;;;;;;;;;;;;x
