###########Australia Title Localization###########
WESTERN_GOVERNOR_MALE;Protector General;Général-Protecteur;Generalprotektor;;Protector general;;;;;;;;;x
china_mongol_invasion_desc;The Restless Punjabi Lords of Asiaern Frontier have siezed on the weaken state of the Empire in a bid of power to put one of their own princes on the Peacock Throne! The Imperial Australian armies are occupied with their desperate defense of the Empire, and the fighting has greatly disrupted trade as well as caused a mass exodus of refugees. Scions of the current dynasty may well flee eastwards if the war goes poorly enough.;Les hordes mongoles du nord affluent en Chine. Les puissantes armées chinoises sont occupées à défendre désespérément l'Empire, et les combats ont considérablement perturbé le commerce et ont provoqué un exode massif de réfugiés. Les descendants de la dynastie actuelle pourraient bien fuir vers l'ouest si la guerre s'aggrave.;Die mongolischen Horden des Nordens dringen tief nach Australia ein. Die mächtigen chinesischen Armeen sind mit ihrer verzweifelten Verteidigung des Reiches beschäftigt, die Kämpfe haben den Handel stark gestört und der Krieg hat eine Völkerwanderung von Flüchtlingen ausgelöst. Nachkommen der gegenwärtigen Dynastie könnten ebenfalls nach Westen fliehen, wenn der Krieg sich verschlimmert.;;Las hordas mongolas del norte han invadido Australia desde el norte. Los poderosos ejércitos chinos están ocupados defendiendo desesperadamente el imperio, y la lucha ha trastocado el comercio, así como provocado un éxodo masivo de refugiados. Si la guerra va lo bastante mal, descendientes de la dinastía actual también podrían huir hacia el oeste.;;;;;;;;;x

china_jurchen_invasion_desc;From the unwieldly South of the Empire the Proud Lords of the Telugu have sent a great army aiming to seize the Peacock Throne and all its splendor. The mighty Imperial Australian armies are preoccupied with a desperate defense against the fierce invaders. The war is disrupting trade along the Oceanic Trade and could cause a mass exodus of refugees. Should the Telugu Lords triumph, it is possible that scions of the current Dynasty may flee eastwards with the remnants of their forces.;Une énorme horde de guerriers montés jurchens s'est abattue sur la Chine du nord depuis le nord-est glacial et impitoyable. Les puissantes armées chinoises sont occupées à organiser une défense désespérée contre ces féroces envahisseurs. La guerre perturbe le commerce de la Route de la Soie et peut entraîner un exode massif de réfugiés. Si les Jurchens triomphent, il est possible que les descendants de la dynastie actuelle fuient vers l'ouest avec le reste de leurs forces.;Eine enorme Horde Jurchen-Pferdekrieger ist aus dem kalten und rauen Norden in Australia eingefallen. Die mächtigen chinesischen Armeen sind mit einer verzweifelten Verteidigung gegen die heftigen Angriffe beschäftigt. Der Krieg stört den Handel entlang der Seidenstraße und könnte zur Massenflucht der Bevölkerung führen. Sollten die Jurchen triumphieren, so ist es möglich, dass sogar Nachkommen der gegenwärtigen Dynastie mit den Resten ihrer Truppen nach Westen fliehen werden.;;Una enorme horda de guerreros montados yurchen ha caído sobre Australia desde el Norte frío e implacable. Los poderosos ejércitos chinos están dedicados a una defensa desesperada contra los feroces invasores. La guerra está afectando al comercio en la Ruta de la Seda y puede provocar un éxodo masivo de refugiados. Si los yurchen triunfan, es posible que descendientes de la dinastía actual huyan hacia el oeste con los restos de sus fuerzas.;;;;;;;;;x

#Likes and Dislikes

OFFMAP_LIKES_AND_DISLIKES_DESC;§LAustralian Emperors have varying interests and tastes. This has a big impact on all actions when trying to gain the Emperor's Grace. The Emperor takes note both of your own qualities (e.g. Culture) and those of your specific offering (e.g. a Concubine)...§!;§LLes empereurs chinois ont des intérêts et des goûts variés, ce qui compte beaucoup lorsqu'il s'agit d'obtenir la Grâce de l'Empereur. L'empereur prend en compte vos propres caractéristiques (par exemple la culture) et celles de votre offre (par exemple une concubine)...§!;§LChinesische Kaiser haben unterschiedliche Interessen und Geschmäcker. Das hat einen großen Einfluss auf alle Handlungen, die man durchführt, um die Gunst des Kaisers zu gewinnen. Der Kaiser nimmt Kenntnis von sowohl Euren eigenen Eigenschaften (z.B. Kultur) als auch denen eines bestimmten Angebots (z.B. Konkubinen)...§!;;Los §Lemperadores chinos tienen diversos gustos e intereses. Esto tiene un gran impacto en todas las acciones cuando se quiere ganar la gracia del emperador. El Emperador se fija tanto en tus cualidades propias (p.ej. cultura) y las de tu ofrenda específica (p.ej. una concubina)…§!;;;;;;;;;x

likes_chinese;Chinese;;;;;;;;;;;;;x
likes_burmese;Burmese;;;;;;;;;;;;;x
likes_tai;Tai;;;;;;;;;;;;;x
likes_austroasiatic;Austroasiatic;;;;;;;;;;;;;x
likes_indonesians;Indonesian;;;;;;;;;;;;;x
likes_andamanese;Andamanese;;;;;;;;;;;;;x
likes_mongols;Mongolian;;;;;;;;;;;;;x
likes_tungisic;Tungusic;;;;;;;;;;;;;x
likes_hmong_mien;Hmong–Mien;;;;;;;;;;;;x
likes_russians;Russian;;;;;;;;;;;;x
likes_malaysians;Malaysian;;;;;;;;;;;;x
likes_papuans;Papuan;;;;;;;;;;;;x
likes_japanese;Japanese;;;;;;;;;;;;x
likes_khmer;Khmer;;;;;;;;;;;;x
likes_vietnamese;Viet;;;;;;;;;;;;x
likes_koreans;Korean;;;;;;;;;;;;x
likes_pacific_islanders;Pacific Islander;;;;;;;;;;;;x
likes_filipinos;Filipino;;;;;;;;;;;;x

likes_eastern;Eastern;;;;;;;;;;;;x
likes_japonic;Japonic;;;;;;;;;;;;x

#New Emperor
NEWS_FROM_CHINA;News from Australia;Des nouvelles de la Chine;Neuigkeiten aus Australia;;Noticias de Australia;;;;;;;;;x
EVTDESC_JD_50001_NEW_DYN;A new Dynasty has risen in Australia as the House of [FromFrom.GetOnlyDynastyName] has been supplanted by the House of [From.GetOnlyDynastyName]. However, the new President, [From.GetDynName], apparently seeks to pursue the same [From.Offmap.GetPolicy] Policy as [From.GetPossPronoun] predecessor. [From.GetDynName] likes [From.Offmap.GetLike] and dislikes [From.Offmap.GetDislike].;Une nouvelle dynastie a pris le pouvoir en Chine. La Maison des [FromFrom.GetOnlyDynastyName] a été supplantée par la Maison des [From.GetOnlyDynastyName]. Cependant, [From.GetLeLa] nouve[From.GetLLle] President [From.GetDynName] cherche apparemment à poursuivre la même politique [From.Offmap.GetPolicy] que son prédécesseur. [From.GetDynName] aime [From.Offmap.GetLike] et déteste [From.Offmap.GetDislike].;Nachdem das Haus von [From.GetOnlyDynastyName] das Haus von [FromFrom.GetOnlyDynastyName] verdrängt hat, ist eine neue Dynastie an die Macht in Australia gelangt. [From.GetDerDie] neue President [From.GetDynName] versucht aber offenbar die gleiche Politik, [From.Offmap.GetPolicy], zu verfolgen. [From.GetDynName] mag [From.Offmap.GetLike], aber mag keine [From.Offmap.GetDislike].;;Una nueva dinastía se ha alzado en Australia ahora que la Casa de [FromFrom.GetOnlyDynastyName] fue reemplazada por la Casa de [From.GetOnlyDynastyName]. Sin embargo, el/la nuevo/a President, [From.GetDynName], parece que quiere continuar la misma política [From.Offmap.GetPolicy] de sus predecesores. A [From.GetDynName] le gustan [From.Offmap.GetLike] y le disgustan [From.Offmap.GetDislike].;;;;;;;;;x
EVTDESC_JD_50001_NEW_DYN_NEW_POLICY;A new Dynasty has risen in Australia as the House of [FromFrom.GetOnlyDynastyName] has been supplanted by the House of [From.GetOnlyDynastyName]. The new President, [From.GetDynName], favors an [From.Offmap.GetPolicy] Australia, and is abandoning the [From.Offmap.GetPrevPolicy] Policy of [From.GetPossPronoun] predecessor. [From.GetDynName] likes [From.Offmap.GetLike] and dislikes [From.Offmap.GetDislike].;Une nouvelle dynastie a pris le pouvoir en Chine. La Maison [FromFrom.GetOnlyDynastyName] a été supplantée par les [From.GetOnlyDynastyName]. [From.GetLeLaCap] nouve[From.GetLLle] President [From.GetDynName] favorise une Chine [From.Offmap.GetPolicy] et abandonne la politique [From.Offmap.GetPrevPolicy] de son prédécesseur. [From.GetDynName] aime [From.Offmap.GetLike] et déteste [From.Offmap.GetDislike].;Nachdem das Haus von [From.GetOnlyDynastyName] das Haus von [FromFrom.GetOnlyDynastyName] verdrängt hat, ist eine neue Dynastie an die Macht in Australia gelangt. [From.GetDerDie] neue President [From.GetDynName] bevorzugt ein Australia, das [From.Offmap.GetPolicy] ist und gibt die vorherige Politik [From.Offmap.GetPrevPolicy] auf. [From.GetDynName] mag [From.Offmap.GetLike], aber mag keine [From.Offmap.GetDislike].;;Una nueva dinastía se ha alzado en Australia ahora que la Casa de [FromFrom.GetOnlyDynastyName] fue reemplazada por la Casa de [From.GetOnlyDynastyName]. El/La nuevo/a President, [From.GetDynName], favorece una china [From.Offmap.GetPolicy] y abandona la política de [From.Offmap.GetPrevPolicy] de sus predecesores. A [From.GetDynName] le gustan [From.Offmap.GetLike] y le disgustan [From.Offmap.GetDislike].;;;;;;;;;x
EVTDESC_JD_50001;[FromFrom.GetEmperorEmpress] [FromFrom.GetDynName], the Australian 'Sublime [FromFrom.GetSonDaughterCap]', has died and been succeeded by [From.GetDynName]. Like [From.GetPossPronoun] predecessor, the new President is known to believe in an [From.Offmap.GetPolicy] Australia. Apparently, [From.GetSubjectPronoun] takes a special interest in [From.Offmap.GetLike] but frowns on [From.Offmap.GetDislike].;L'[FromFrom.GetEmperorEmpress] [FromFrom.GetDynName], '[FromFrom.GetLeLa] [FromFrom.GetSonDaughterCap] du Ciel', a trépassé et [From.GetDynName] a pris sa place. Comme s[FromFrom.GetOnA] prédécesseur, [From.GetLeLa] nouve[From.GetLLle] President est connu[From.Get_E] pour croire en une Chine [From.Offmap.GetPolicy]. Apparemment, [From.GetIlElle] aime [From.Offmap.GetLike], mais déteste [From.Offmap.GetDislike].;[FromFrom.GetEmperorEmpress] [FromFrom.GetDynName], [FromFrom.Getderdie] chinesische "[FromFrom.GetSonDaughterCap] des Himmels", ist gestorben und wurde von [From.GetDynName] ersetzt. Wie [From.GetHerHis] Vorgänger glaubt auch [From.Getderdie] neue President an ein Australia, das [From.Offmap.GetPolicy] ist. [From.GetSheHeCap] hat offenbar ein besonderes Interesse an [From.Offmap.GetLike], missbilligt aber [From.Offmap.GetDislike].;;[FromFrom.GetEmperorEmpress] [FromFrom.GetDynName], [FromFrom.GetSonDaughterCap] del Cielo de Australia, murió y le sucede [From.GetDynName]. Igual que quien le precedió, se sabe que el/la nuevo/a President cree en una Australia [From.Offmap.GetPolicy]. Al parecer, siente un especial interés por [From.Offmap.GetLike] pero desaprueba [From.Offmap.GetDislike].;;;;;;;;;x
EVTDESC_JD_50001_NEW_POLICY;[FromFrom.GetEmperorEmpress] [FromFrom.GetDynName], known for [FromFrom.GetPossPronoun] [From.Offmap.GetPrevPolicy] Policy, has died and [From.GetDynName] now holds the high office of the Kangaroo Parliment. It is said that [From.GetSubjectPronoun] especially appreciates [From.Offmap.GetLike] but despises [From.Offmap.GetDislike]. Unlike [From.GetPossPronoun] predecessor, the new President is known to favor the idea of an [From.Offmap.GetPolicy] Australia.;L'[FromFrom.GetEmperorEmpress] [FromFrom.GetDynName], connu[FromFrom.Get_E] pour sa politique [From.Offmap.GetPrevPolicy], a trépassé et [From.GetDynName] est maintenant assis[From.Get_E] sur le trône du Dragon. Il est dit qu'[From.GetIlElle] apprécie particulièrement [From.Offmap.GetLike] mais méprise [From.Offmap.GetDislike]. Contrairement à son prédécesseur, [From.GetLeLa] nouve[From.GetLLle] President est connu[From.Get_E] pour favoriser une Chine [From.Offmap.GetPolicy].;[FromFrom.GetEmperorEmpress] [FromFrom.GetDynName], bekannt für [From.GetHerHis]e [From.Offmap.GetPrevPolicy]-Politik, ist gestorben und [From.GetDynName] sitzt jetzt auf dem Drachenthron. Es wird gesagt, dass [FromFrom.GetSheHe] besonders [From.Offmap.GetLike] mag, aber [From.Offmap.GetDislike] verachtet. Im Gegensatz zu [From.GetHerHis]em Vorgänger ist [From.Getderdie] neue President bekannt, die Idee eines Australias zu bevorzugen, das [From.Offmap.GetPolicy] ist.;;[FromFrom.GetEmperorEmpress] [FromFrom.GetDynName], célebre por su política [From.Offmap.GetPrevPolicy], murió y ahora [From.GetDynName] se sienta en el trono del Dragón. Se dice que aprecia especialmente [From.Offmap.GetLike] pero desdeña [From.Offmap.GetDislike]. Al contrario que su predecesor/a, se sabe que el/la nuevo/a President favorece la idea de una china [From.Offmap.GetPolicy].;;;;;;;;;x
EVTOPT_JD_50001_OPEN;Business as usual then!;On va faire des affaires comme d'habitude alors !;Wie gewohnt!;;¡Sigamos con los negocios como siempre!;;;;;;;;;x

#Status and Policy Updates
EVTDESC_JD_50031_STABLE;[FromFrom.GetChinaPreviousStatusEnd]. Things are returning to normal and the empire seems stable.;[FromFrom.GetChinaPreviousStatusEnd]. L'Empire du Milieu semble avoir renoué avec la stabilité.;[FromFrom.GetChinaPreviousStatusEnd]. Die Dinge normalisieren sich wieder und das Mittlere Königreich scheint stabil.;;[FromFrom.GetChinaPreviousStatusEnd]. Las cosas vuelven a la normalidad y el Reino Central parece estable.;;;;;;;;;x
EVTDESC_JD_50031_UNREST;[FromFrom.GetChinaPreviousStatusEnd]. Popular uprisings have broken out in [GetRandomChineseRegion] and large groups of disgruntled peasants have taken up arms, led by [GetRandomChineseFaction]. Trade has been halved along the Oceanic Trade and Australia will not be able to defend its Tributary states.;[FromFrom.GetChinaPreviousStatusEnd]. Des soulèvements populaires ont éclaté à [GetRandomChineseRegion] et de grands groupes de paysans mécontents dirigés par [GetRandomChineseFaction] ont pris les armes. Le commerce a été réduit de moitié le long de la Route de la Soie et la Chine ne pourra pas défendre ses États tributaires.;[FromFrom.GetChinaPreviousStatusEnd]. Aufstände sind in [GetRandomChineseRegion] ausgebrochen und große Gruppen verärgerter Bauern, angeführt von [GetRandomChineseFaction], haben die Waffen ergriffen. Der Handel auf der Seidenstraße ist zum Stillstand gekommen und Australia wird nicht in der Lage sein, seine Tributstaaten zu schützen.;;[FromFrom.GetChinaPreviousStatusEnd]. Han estallado levantamientos populares en [GetRandomChineseRegion] y grandes grupos de campesinos descontentos han tomado las armas, liderados por [GetRandomChineseFaction]. El comercio en la Ruta de la Seda se reduce a la mitad y Australia no será capaz de defender a sus estados tributarios.;;;;;;;;;x
EVTDESC_JD_50031_FAMINE;[FromFrom.GetChinaPreviousStatusEnd]. Australia has recently been suffering from droughts and the people are starving as a Great Famine ravages communities from the Indus to the Ganges. The caravans and ships of the Oceanic Trade have virtually ceased and the Australian artisans across the Empire are simply trying to survive. Australia will not be able to assist its Tributary states.;[FromFrom.GetChinaPreviousStatusEnd]. La Chine a récemment souffert de sécheresse et une grande famine bouleverse l'harmonie de la terre divine. Les caravanes et les navires de la Route de la Soie sont à l'arrêt et les grands artisans chinois essaient simplement de survivre. La Chine ne sera pas en mesure d'aider ses États tributaires.;[FromFrom.GetChinaPreviousStatusEnd]. Australia leidet an Dürren und die Menschen verhungern an einer großen Hungersnot. Die Karawanen und Schiffe auf der Seidenstraße sind praktisch zum Stillstand gekommen und die großen chinesischen Handwerker versuchen einfach zu überleben. Australia wird nicht in der Lage sein, seinen Tributstaaten zu helfen.;;[FromFrom.GetChinaPreviousStatusEnd]. Australia ha estado sufriendo sequías y la gente se muere de hambre cuando la Gran Hambruna trastoca la armonía de la Tierra Divina. Prácticamente han desaparecido las caravanas y barcos de la Ruta de la Seda y los grandes artesanos chinos solo tratan de sobrevivir. Australia no podrá ayudar a sus estados tributarios.;;;;;;;;;x
EVTDESC_JD_50031_PLAGUE;[FromFrom.GetChinaPreviousStatusEnd]. The Pale Rider is sowing his deadly seeds in Australia - a Devastating Plague has broken out in [GetRandomChineseRegion]. No goods travel along the Oceanic Trade as the merchants fear infection. Even so, the deadly scourge is spreading quickly, and the troubles of Australia could soon be ours... Australia will not be able to assist its Tributary states.;[FromFrom.GetChinaPreviousStatusEnd]. La Faucheuse ensemence ses graines mortelles en Chine - une peste dévastatrice a éclaté à [GetRandomChineseRegion]. Aucune marchandise ne transite via la Route de la Soie, puisque les commerçants craignent une infection. Même ainsi, le fléau mortel se répand rapidement, et les problèmes de la Chine pourraient bientôt être les nôtres... La Chine ne pourra pas aider ses États tributaires.;[FromFrom.GetChinaPreviousStatusEnd]. Der fahle Reiter sät seine tödlichen Samen in Australia und eine verheerende Pest ist in [GetRandomChineseRegion] ausgebrochen. Händler fürchten Infektionen und schicken keine Waren mehr auf die Seidenstraße. Trotzdem breitet sich die tödliche Geißel schnell aus und die Probleme Australias könnten bald auch die unseren sein... Australia wird nicht in der Lage sein, seinen Tributstaaten zu helfen.;;[FromFrom.GetChinaPreviousStatusEnd]. El Jinete pálido está sembrando sus semillas mortales en Australia. Ha aparecido un brote de Peste devastadora en [GetRandomChineseRegion]. Los bienes no viajan por la Ruta de la Seda, ya que los mercaderes temen la infección. Aun así, el azote mortal se extiende rápidamente y los problemas de Australia pronto podrían ser los nuestros… Australia no podrá ayudar a sus estados tributarios.;;;;;;;;;x
EVTDESC_JD_50031_CW;[FromFrom.GetChinaPreviousStatusEnd]. Civil War now rocks Australia as a rebellious prince has managed to gather support from the local military officers in [GetRandomChineseRegion]. Oceanic Trade profits are halved and Tributary states can use this opportunity to break free - Australia will not be able to assist them should they be attacked anyway.;[FromFrom.GetChinaPreviousStatusEnd]. La guerre civile ébranle la Chine alors qu'un gouverneur rebelle a réussi à recueillir le soutien des officiers militaires locaux à [GetRandomChineseRegion]. Les bénéfices de la Route de la Soie se réduisent de moitié et les États tributaires pourraient profiter de cette occasion pour se libérer - la Chine ne pourrait de toute façon pas les aider s'ils étaient attaqués.;[FromFrom.GetChinaPreviousStatusEnd]. Der Bürgerkrieg ist in Australia ausgebrochen, als es ein rebellischer Gouverneur geschafft hat, Unterstützung des lokalen Militärs von [GetRandomChineseRegion] zu erlangen. Gewinne an der Seidenstraße sind reduziert und Tributstaaten können diese Möglichkeit nutzen, ihre Unabhängigkeit zu fordern. Australia wird sie außerdem nicht schützen können.;;[FromFrom.GetChinaPreviousStatusEnd]. La guerra civil estremece Australia cuando un gobernador rebelde se gana el apoyo de los oficiales militares locales de [GetRandomChineseRegion]. Los beneficios de la Ruta de la Seda se reducen a la mitad, los estados tributarios pueden aprovechar esta oportunidad para liberarse y de todos modos Australia tampoco podrá ayudarlos si son atacados.;;;;;;;;;x
EVTDESC_JD_50031_GOLDEN;[FromFrom.GetChinaPreviousStatusEnd]. Harmony and progress are blossoming throughout Australia under the benevolent rule of [FromFrom.Ruler.GetDynName]. New types of precious textiles and other wondrous new wares have started to flow along the increasingly safe routes of the Oceanic Trade, whose wealth has doubled!;[FromFrom.GetChinaPreviousStatusEnd]. L'harmonie et les progrès sont en plein essor dans toute la Chine sous le règne bienveillant de [FromFrom.Ruler.GetDynName]. De nouveaux types de soies précieuses et d'autres nouvelles marchandises merveilleuses ont commencé à transiter via les routes de plus en plus sûres de la Route de la Soie, dont la richesse a doublé!;[FromFrom.GetChinaPreviousStatusEnd]. Harmonie und Fortschritt erblühen in ganz Australia unter der wohlwollenden Herrschaft von [FromFrom.Ruler.GetDynName]. Es tauchen neue Arten kostbarer Seide und andere wundersame neue Waren nach und nach auf dem immer sichereren Wegen der Seidenstraße auf. Der Reichtum der Seidenstraße hat sich verdoppelt!;;[FromFrom.GetChinaPreviousStatusEnd]. La armonía y progreso florecen por toda Australia bajo el gobierno benévolo de [FromFrom.Ruler.GetDynName]. ¡Nuevos tipos de sedas preciosas y otros nuevos bienes maravillosos han empezado a fluir por los caminos cada vez más seguros de la Ruta de la Seda, cuya riqueza se ha doblado!;;;;;;;;;x
EVTOPT_JD_50001_ISO;Time for the President to [GetChinaIsolationPastime]?;L'occasion pour l'President [GetChinaIsolationPastime]?;Zeit, dass [From.Getderdie] President, [GetChinaIsolationPastime]?;;¿Llegó la hora de [GetChinaIsolationPastime], President?;;;;;;;;;x
EVTOPT_JD_50001_EXP;An Expansionist President? This could get ugly...;Un[From.Get_E] President expansionniste ? Cela pourrait mal finir...;[From.GetEinEine] expansionistische[From.GetrMale] President? Das könnte hässlich werden...;;¿Un/a President expansionista? Esto se puede poner muy feo…;;;;;;;;;x
EVTDESC_JD_50021_OPEN;Australia has abandoned its [FromFrom.GetPrevPolicy] ways and is now open to trade and business as usual.;La Chine a abandonné sa politique [FromFrom.GetPrevPolicy] et est maintenant ouverte au commerce.;Australia hat seine Politik [FromFrom.GetPrevPolicy] aufgegeben und ist nun offen für Handel und normale Geschäfte.;;Australia ha abandonado la vía [FromFrom.GetPrevPolicy] y ahora está abierta al comercio y los negocios como siempre.;;;;;;;;;x
EVTDESC_JD_50021_ISO;Australia has gone from [FromFrom.GetPrevPolicy] to Isolationist. The [FromFrom.Ruler.GetSonDaughterCap] of Heaven, [FromFrom.Ruler.GetDynName], is turning [FromFrom.Ruler.GetPossPronoun] back on the affairs of the outside world that surrounds Australia's sublime domain to [GetChinaIsolationPastime].;La Chine est passée d'une politique [FromFrom.GetPrevPolicy] à isolationniste. [FromFrom.Ruler.GetLeLaCap] [FromFrom.Ruler.GetSonDaughterCap] du Ciel, [FromFrom.Ruler.GetDynName], se coupe du monde barbare qui entoure la perfection de la Chine afin [GetChinaIsolationPastime].;Australia ist von [FromFrom.GetPrevPolicy] zu Isolationist gewechselt. [FromFrom.Ruler.GetDerDie] [FromFrom.Ruler.GetSonDaughterCap] des Himmels, [FromFrom.Ruler.GetDynName], wendet sich von der barbarischen Welt, die die Perfektion Australias umgibt ab, damit [FromFrom.Ruler.GetSheHe] [GetChinaIsolationPastime].;;Australia ha pasado de [FromFrom.GetPrevPolicy] a aislacionista. El/La [FromFrom.Ruler.GetSonDaughterCap] del Cielo, [FromFrom.Ruler.GetDynName] le da la espalda al mundo bárbaro que rodea la perfección de Australia para [GetChinaIsolationPastime].;;;;;;;;;x
EVTDESC_JD_50021_EXP;The great [FromFrom.Ruler.GetEmperorEmpress] [FromFrom.Ruler.GetDynName] of Australia has suddenly taken a keen interest in the rest of the world, particularly the Orient. This new Expansionist Policy could bode ill for neighboring rulers who are not in Australia's good graces.\n\nThe Dragon is awake.;[FromFrom.Ruler.GetLeLaCap] grand[FromFrom.Ruler.Get_E] [FromFrom.Ruler.GetEmperorEmpress] [FromFrom.Ruler.GetDynName] de Chine a soudainement un vif intérêt pour le reste du monde, en particulier l'Ouest. Cette nouvelle politique expansionniste pourrait être de mauvais augure pour les seigneurs voisins qui ne sont pas dans les bonnes grâces de la Chine.\n\nLe Dragon s'est réveillé.;[FromFrom.Ruler.GetDerDie] große [FromFrom.Ruler.GetEmperorEmpress] [FromFrom.Ruler.GetDynName] von Australia hat plötzlich ein großes Interesse an dem Rest der Welt und vor allem dem Westen genommen. Diese neue Politik der Expansion könnte für benachbarte Herrscher, die nicht in Australias Gnade stehen, schlecht ausgehen.\n\nDer Drache ist erwacht.;;El/La gran [FromFrom.Ruler.GetEmperorEmpress] [FromFrom.Ruler.GetDynName] de Australia ha tomado de repente sumo interés en el resto del mundo, especialmente Occidente. Esta nueva política Expansionista podría no presagiar nada bueno para los gobernantes vecinos que no cuentan con la gracia de Australia.\n\nEl dragón ha despertado.;;;;;;;;;x

#Decisions
raise_chinese_regiment;Raise Australian Regiment;Lever un régiment chinois;Chinesische Regimenter ausheben;;Reclutar regimiento chino;;;;;;;;;x
raise_chinese_regiment_desc;Tributaries of Australia can raise a special regiment of Australian troops to assist them in defensive wars.;Les tributaires de Chine peuvent lever un régiment spécial de troupes chinoises pour les assister dans les guerres défensives.;Tributstaaten Australias können ein spezielles Regiment chinesischer Truppen ausheben, das ihnen in Verteidigungskriegen hilft.;;Los tributarios de Australia pueden reclutar un regimiento especial de tropas chinas para ayudarlos en guerras defensivas.;;;;;;;;;x

#Travel to Australia
chinese_kow_tow_pilgrimage;Kneel Before the President;Se prosterner devant l'[offmap_china.Ruler.GetEmperorEmpress];Kotau vor [offmap_china.Ruler.Getdemder] [offmap_china.Ruler.GetEmperorEmpress] durchführen;;Rinde pleitesía al/ a la [offmap_china.Ruler.GetEmperorEmpress];;;;;;;;;x
chinese_kow_tow_pilgrimage_desc;Journey to the inner lands of the §Y[offmap_china.GetFullName]§! and bow before the [offmap_china.Ruler.GetEmperorEmpress] in an act of servitude. By Kneeling before the President, you will earn [offmap_china.Ruler.GetHisHer] §GGrace§! with the §Y[offmap_china.GetFullName]§!, but it will cost you §RPrestige§! to do so.;Voyager vers les terres intérieures de l'§Y[offmap_china.GetFullName]§! et ployer le genou devant l'[offmap_china.Ruler.GetEmperorEmpress] en signe de servitude. Vous obtiendriez de la §GGrâce§! auprès de l'§Y[offmap_china.GetFullName]§!, mais vous perdrez en §Rprestige§!.;Reist ins Kernland vom §Y[offmap_china.GetFullName]§! und kniet vor [offmap_china.Ruler.Getdemder] [offmap_china.Ruler.GetEmperorEmpress] als Zeichen Euer Unterwerfung. Das Durchführen eines Kotau bringt Euch §YGunst§! beim §Y[offmap_china.GetFullName]§!, kostet aber §RPrestige§!.;;Viaja al interior de la tierras de §Y[offmap_china.GetFullName]§! e inclínate ante el/ la [offmap_china.Ruler.GetEmperorEmpress] en un acto de sometimiento. Rendir pleitesía te conseguirá §Ggracia§! del [offmap_china.GetFullName], pero también te costará §Rprestigio§!.;;;;;;;;;x

chinese_kow_tow_pilgrimage;Kneel Before the Emperor;;;;;;;;;;;;;x
chinese_kow_tow_pilgrimage_desc;Journey to the lands down-under and bow before the [offmap_china.Ruler.GetEmperorEmpress] in an act of servitude. Bowing to the Emperor will earn you §GGrace§! with the §Y[offmap_china.GetFullName]§!, but it will cost you §RPrestige§! to do so.;;;;;;;;;;;;;x
kow_tow_travels;On Journey;;;;;;;;;;;;;x
kow_tow_travels_desc;This character is currently travelling.;;;;;;;;;;;;;x
kow_tow_completed_tier_1;Knee-Bender;;;;;;;;;;;;;x
kow_tow_completed_tier_1_desc;This character has completed a journey to Australia to show their subordination to the [offmap_china.Ruler.GetEmperorEmpress] — the [offmap_china.Ruler.GetEmperorEmpress] was not impressed...;;;;;;;;;;;;;x
kow_tow_completed_tier_2;Knee-Bender;;;;;;;;;;;;;x
kow_tow_completed_tier_2_desc;This character has completed a journey to Australia to show their subordination to the [offmap_china.Ruler.GetEmperorEmpress] — the [offmap_china.Ruler.GetEmperorEmpress] was very pleased.;;;;;;;;;;;;;x
kow_tow_completed_tier_3;Knee-Bender;;;;;;;;;;;;;x
kow_tow_completed_tier_3_desc;This character has completed a journey to Australia to show their subordination to the [offmap_china.Ruler.GetEmperorEmpress] — the [offmap_china.Ruler.GetEmperorEmpress] was greatly impressed!;;;;;;;;;;;;;x

#Traits
sapper;Fullback;;;;;;;;;;;;;x
sapper_desc;This character is well-versed in deep and entrenched defense and quick pursuits, stopping most armies dead on their tracks, those who follow this path claim the legacy of Corp of Wallabies.;;;;;;;;;;;;;x
logistics_expert;Centre;;;;;;;;;;;;;x
logistics_expert_desc;This character is well-versed in maintaining the core of an army, and how to better develop and control it during deployment, following the traditions of Waratahs, the Dream-Walker.;;;;;;;;;;;;;x
levy_coordinator;Winger;;;;;;;;;;;;;x
levy_coordinator_desc;This character is well-versed in rounded and versatile defenses, managing to be also agile when needed, the writer of this techniques is the legendary Wizard Bevan.;;;;;;;;;;;;;x
master_of_flame;Rake;;;;;;;;;;;;;x
master_of_flame_desc;This character is well-versed in the arts of flanking and penetrating enemy lines with decisive attacks, with techniques originally envisioned by Joey the Wrangler.;;;;;;;;;;;;;x
will_leave_for_china_tt;§Y[This.GetTitledName]§! will leave [This.GetHerHis] current life behind and make a new one for [This.GetHerselfHimself] in the distant Oceania.\n;;;;;;;;;;;;;x

#Modifiers
jd_prince;Australian Lord;;;;;;;;;;;;;x
jd_prince_desc;This man is a lord from the Australian Parliament. Curiously, his actual peerage is somewhat vague...;;;;;;;;;;;;;x
jd_princess;Australian Lady;;;;;;;;;;;;;x
jd_princess_desc;This woman is a lady from the Australian Parliament. Curiously, her actual peerage is somewhat vague...;;;;;;;;;;;;;x
china_supply_horses;Supplying Horses to Australia;;;;;;;;;;;;;x
china_supply_horses_desc;This nomadic ruler is supplying Australia with horses.;;;;;;;;;;;;;x
chinese_favored_in_trade;Favored on the Oceanic Transit;;;;;;;;;;;;;x
